image_top_1	new_class
2222.0	квартира,
109.0	костюм
760.0	бомбон
66.0	кофта
832.0	ремонт
2193.0	продам
1704.0	ведра
1790.0	ларь
2398.0	открытки
2264.0	ваз
-1.0	квартира,
-1.0	квартира,
2918.0	iphone
2316.0	палатка
1488.0	шкаф
1638.0	xiaomi
2349.0	тренажёр
80.0	платье
1108.0	ваз
1666.0	стекло
2651.0	лонгборд
2370.0	велосипед
-1.0	квартира,
504.0	босоножки
2061.0	добрые
2888.0	ps
930.0	игрушки
109.0	костюм
432.0	туфли
502.0	босоножки
580.0	джинсы
65.0	футболка
2645.0	коньки
2932.0	samsung
396.0	платье
755.0	гель
645.0	куртка
562.0	пиджак
-1.0	квартира,
313.0	бананка
80.0	платье
1377.0	дверь
1530.0	стол
969.0	бетономешалка
47.0	ботинки
46.0	туфли
2219.0	квартира,
2863.0	dvd
2219.0	квартира,
2723.0	dji
592.0	комбинезон
284.0	сумка
726.0	профессиональный
49.0	резиновые
1767.0	привезу
566.0	костюм
3022.0	телевизор
557.0	платье
1108.0	ваз
1945.0	швейная
573.0	толстовка
1137.0	продам
86.0	кроссовки
-1.0	квартира,
504.0	босоножки
2918.0	iphone
95.0	куртка
419.0	ботинки
-1.0	квартира,
-1.0	квартира,
983.0	цифра
2633.0	лыжный
2264.0	ваз
49.0	резиновые
1886.0	сплит-система
2842.0	lg
98.0	костюм
590.0	болеро
2217.0	квартира,
395.0	платье
-1.0	квартира,
1485.0	комод
432.0	туфли
528.0	куртка
1102.0	chevrolet
1245.0	перфоратор
2218.0	квартира,
2770.0	принтер
504.0	босоножки
2921.0	карта
-1.0	квартира,
2909.0	чехол
501.0	ботильоны
86.0	кроссовки
-1.0	квартира,
1578.0	платье
2918.0	iphone
-1.0	квартира,
419.0	ботинки
418.0	мокасины
566.0	костюм
593.0	пижама
1442.0	кресло
658.0	джинсы
-1.0	квартира,
1108.0	ваз
2219.0	квартира,
3048.0	наушники
2789.0	блок
1080.0	полуприцеп
1484.0	шкаф
1439.0	кровать
1228.0	спил
2759.0	эл.
76.0	рубашка
1027.0	купания
531.0	жилетка
63.0	костюм
1055.0	газ
1838.0	кофеварка
1002.0	коляска
2325.0	велосипед
52.0	куртка
2864.0	продам
635.0	рубашка
-1.0	квартира,
1886.0	сплит-система
595.0	майка
1055.0	газ
1428.0	кухонный
505.0	босоножки
2108.0	заботливые
3029.0	сабвуфер
-1.0	квартира,
215.0	ремень
1002.0	коляска
-1.0	квартира,
2472.0	фигурки
528.0	куртка
1106.0	ваз
2875.0	ipad
-1.0	квартира,
1027.0	купания
2094.0	продам
2264.0	ваз
66.0	кофта
2219.0	квартира,
432.0	туфли
1309.0	участке
2215.0	дом
2220.0	квартира,
1722.0	спатифиллум
-1.0	квартира,
1375.0	м
1737.0	комбикорм
544.0	шуба
1296.0	участке
2853.0	ddr
1384.0	колбасы
415.0	платье
1308.0	дом
1106.0	ваз
658.0	джинсы
-1.0	квартира,
45.0	кроссовки
724.0	кушетка
126.0	шорты
573.0	толстовка
1987.0	паровой
1481.0	шкаф
85.0	кеды
2021.0	клетка
1197.0	котёл
1132.0	ford
425.0	туфли
87.0	туфли
2771.0	принтер
2842.0	lg
2219.0	квартира,
89.0	валенки
-1.0	квартира,
45.0	кроссовки
535.0	плащ
119.0	джинсы
1317.0	участок
3026.0	усилитель
489.0	сапоги
47.0	ботинки
1557.0	картина
422.0	обувь
2852.0	intel
2937.0	продам
1193.0	котёл
1345.0	дом
1285.0	участке
1406.0	дом
1950.0	отпариватель
2918.0	iphone
1429.0	квартира,
2336.0	детское
2910.0	зарядное
3046.0	наушники
1002.0	коляска
409.0	платье
1146.0	ваз
117.0	джинсы
109.0	костюм
2939.0	nokia
71.0	джинсы
2870.0	дисплей
375.0	юбка
2923.0	one
2514.0	пианино
817.0	кормления
780.0	пудра
3043.0	приставка
1367.0	лопата
-1.0	квартира,
671.0	шорты
565.0	костюм
886.0	развивающая
418.0	мокасины
2721.0	платье
2218.0	квартира,
436.0	ботинки
2876.0	планшет
3041.0	плеер
47.0	ботинки
418.0	мокасины
1784.0	плита
3042.0	dvd
378.0	юбка
388.0	платье
70.0	штаны
-1.0	квартира,
689.0	рук
-1.0	квартира,
650.0	куртка
528.0	куртка
2219.0	квартира,
279.0	продам
41.0	боди
1795.0	продается
2325.0	велосипед
649.0	куртка
445.0	балетки
399.0	платье
1543.0	золотая
552.0	бюстгальтер
2955.0	sony
2189.0	продам
84.0	комбинезон
1168.0	участок
432.0	туфли
2370.0	велосипед
2420.0	переходник
-1.0	квартира,
886.0	развивающая
962.0	плюшевый
687.0	волосы
2220.0	квартира,
2219.0	квартира,
2960.0	hp
199.0	очки
2409.0	сборная
2170.0	терьера
1986.0	машина
1522.0	манекен
945.0	игрушки
386.0	платье
1118.0	toyota
76.0	рубашка
527.0	куртка
2305.0	комбинезон
98.0	костюм
2031.0	клетка
3029.0	сабвуфер
-1.0	квартира,
388.0	платье
-1.0	квартира,
1114.0	экран,
2914.0	телефоны
-1.0	квартира,
44.0	сандали
404.0	платье
1969.0	популярная
2919.0	wileyfox
2130.0	хас
42.0	комбинезон
968.0	прыгунки
2218.0	квартира,
2419.0	копеек
2721.0	платье
1295.0	участке
523.0	пальто
632.0	футболка
45.0	кроссовки
45.0	кроссовки
96.0	куртка
1055.0	газ
1505.0	сушилка
1417.0	ковер
1539.0	перила
830.0	самокат
49.0	резиновые
108.0	платье
2286.0	книга
2285.0	книга
2194.0	продаю
123.0	костюм
2911.0	дисплей
2773.0	мфу
1002.0	коляска
1012.0	коттедж
958.0	мягкие
651.0	дубленка
1425.0	матрас
425.0	туфли
815.0	молокоотсос
2029.0	in
53.0	ветровка
2097.0	добрые
415.0	платье
1447.0	диван
1384.0	колбасы
649.0	куртка
1285.0	участке
-1.0	квартира,
566.0	костюм
640.0	бутсы
2065.0	котик
635.0	рубашка
2052.0	отдам
50.0	костюм
42.0	комбинезон
2909.0	чехол
387.0	платье
232.0	кейс-дипломат
80.0	платье
1290.0	квартира,
97.0	ветровка
119.0	джинсы
2419.0	копеек
1613.0	картина
2070.0	отдам
2370.0	велосипед
1929.0	плоскошовная
1152.0	свежая
2037.0	участок
84.0	комбинезон
1002.0	коляска
1132.0	ford
2614.0	"""синий"
-1.0	квартира,
2070.0	отдам
1138.0	продам
121.0	конверт
93.0	сандали
2011.0	аквариум
2888.0	ps
-1.0	квартира,
2932.0	samsung
504.0	босоножки
49.0	резиновые
1612.0	часы
2860.0	диск
2217.0	квартира,
-1.0	квартира,
2549.0	шахматы
3056.0	центр
1417.0	ковер
2932.0	samsung
1370.0	петля
1188.0	фемилак
622.0	футболка
968.0	прыгунки
2715.0	гироскутер
2218.0	квартира,
37.0	часы
945.0	игрушки
507.0	участок
1439.0	кровать
1295.0	участке
2264.0	ваз
2286.0	книга
1006.0	пеленка
1095.0	стелажи
1366.0	бочки
625.0	кофта
2370.0	велосипед
2286.0	книга
674.0	ортопедический
30.0	часы
618.0	платье
2934.0	телефон
3032.0	колонки
61.0	кофта
1647.0	чайный
2733.0	футбольный
1767.0	привезу
649.0	куртка
2918.0	iphone
1421.0	диваны
45.0	кроссовки
2275.0	наращивание
1203.0	грузоперевозки
30.0	часы
1837.0	самовар
1801.0	холодильник
2777.0	gta
-1.0	квартира,
122.0	рубашка
1233.0	ролики
532.0	платье
1922.0	выпрямитель
1118.0	toyota
1148.0	лодка
532.0	платье
42.0	комбинезон
1055.0	газ
2286.0	книга
2920.0	nokia
1358.0	поликарбонат
2996.0	объектив
-1.0	квартира,
82.0	платье
2907.0	кабель
121.0	конверт
1280.0	станок
-1.0	квартира,
2519.0	гитара
1231.0	болгарка
1139.0	скутер
1439.0	кровать
1488.0	шкаф
1417.0	ковер
1378.0	ванна
49.0	резиновые
528.0	куртка
1433.0	матрас
962.0	плюшевый
536.0	дубленка
729.0	ролики
3022.0	телевизор
671.0	шорты
788.0	ресниц
663.0	куртка
2789.0	блок
2306.0	юбка
72.0	брюки
796.0	автолюлька
44.0	сандали
2219.0	квартира,
2070.0	отдам
2222.0	квартира,
98.0	костюм
86.0	кроссовки
84.0	комбинезон
1429.0	квартира,
2264.0	ваз
2631.0	обувь
540.0	куртка
1132.0	ford
1206.0	муфты
504.0	босоножки
877.0	огромный
44.0	сандали
1044.0	рюкзак
43.0	кеды
492.0	сапоги
2054.0	отдам
109.0	костюм
-1.0	квартира,
1447.0	диван
1055.0	газ
42.0	комбинезон
821.0	шезлонг
1108.0	ваз
1570.0	статуэтка
395.0	платье
2852.0	intel
-1.0	квартира,
2862.0	плата
97.0	ветровка
362.0	повязка
1146.0	ваз
1207.0	вывоз
1002.0	коляска
1158.0	рисование
1296.0	участке
93.0	сандали
632.0	футболка
-1.0	квартира,
2263.0	репетитор
2094.0	продам
2173.0	аквариум
1146.0	ваз
1920.0	фен
2078.0	дома
1092.0	контейнер
118.0	джинсы
656.0	костюм
703.0	ромашка
76.0	рубашка
2262.0	ваз
2787.0	мешки
560.0	платье
47.0	ботинки
1984.0	индезит
2221.0	квартира,
1296.0	участке
226.0	брелок
2911.0	дисплей
1118.0	toyota
1056.0	продам
239.0	кошелёк
959.0	мягкие
22.0	серьги
417.0	купальник
2462.0	знамя
42.0	комбинезон
46.0	туфли
398.0	платье
2262.0	ваз
-1.0	квартира,
2932.0	samsung
560.0	платье
1296.0	участке
2888.0	ps
93.0	сандали
1002.0	коляска
1409.0	квартира,
1431.0	диван
2188.0	продам
2281.0	платье
3060.0	проигрыватель
-1.0	квартира,
566.0	костюм
47.0	ботинки
82.0	платье
-1.0	квартира,
53.0	ветровка
2909.0	чехол
108.0	платье
1537.0	офисные
3054.0	антенна
1481.0	шкаф
2940.0	explay
52.0	куртка
2285.0	книга
1002.0	коляска
419.0	ботинки
1092.0	контейнер
1191.0	квартира,
2971.0	стабилизатор
1767.0	привезу
1295.0	участке
94.0	зимний
3036.0	mp
1463.0	торшер
120.0	костюм
2435.0	отливка
644.0	берцы
593.0	пижама
1451.0	кресло
347.0	демисезонная
1366.0	бочки
1543.0	золотая
374.0	юбка
215.0	ремень
1080.0	полуприцеп
730.0	набор
1429.0	квартира,
82.0	платье
421.0	ботинки
492.0	сапоги
1413.0	квартира,
871.0	новогодний
42.0	комбинезон
2217.0	квартира,
2939.0	nokia
1295.0	участке
122.0	рубашка
84.0	комбинезон
2273.0	пальто
647.0	куртка
639.0	туфли
2132.0	любочка
309.0	сумка
1013.0	трусики
199.0	очки
398.0	платье
395.0	платье
2899.0	ps
168.0	туристический
2263.0	репетитор
387.0	платье
43.0	кеды
2755.0	офисная
2264.0	ваз
770.0	oriflame.
1450.0	стол
-1.0	квартира,
-1.0	квартира,
374.0	юбка
-1.0	квартира,
2519.0	гитара
787.0	ресниц
1429.0	квартира,
-1.0	квартира,
582.0	комбинезон
2368.0	велосипед
2272.0	продвижение
2403.0	сертификат
432.0	туфли
1349.0	эконом
-1.0	квартира,
2877.0	планшет
516.0	пальто
2353.0	электродвигатель
-1.0	квартира,
2264.0	ваз
-1.0	квартира,
42.0	комбинезон
-1.0	квартира,
3031.0	колонка
2515.0	roland
1439.0	кровать
-1.0	квартира,
1069.0	культиватор
813.0	молокоотсос
305.0	черная
1089.0	презервативы
1191.0	квартира,
2020.0	собаки
821.0	шезлонг
1447.0	диван
121.0	конверт
1437.0	кровать
2401.0	гиря
585.0	брюки
648.0	куртка
80.0	платье
2264.0	ваз
